street,zip,state,city,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median,n_price_mean,s_price_mean,n_sq__ft,s_sq__ft
1455 64TH AVE,95822,CA,SACRAMENTO,3,2,1169,Residential,2008-05-16T00:00:00Z,122000.0,38.49217700000001,-121.503392,122000.0,122000.0,0.13637192198261172,-0.827494228669206,0.20079010649261422,-0.17306082608813275
7328 SPRINGMAN ST,95822,CA,SACRAMENTO,3,2,1164,Residential,2008-05-16T00:00:00Z,,38.491991,-121.477636,166036.38095238095,145000.0,0.18622975316124055,-0.5018205697220987,0.19993129508759877,-0.17891828780468183
119 SAINT MARIE CIR,95823,CA,SACRAMENTO,4,2,1341,Residential,2008-05-16T00:00:00Z,123000.0,38.481454,-121.446644,123000.0,123000.0,0.13750411836433854,-0.8200986695450518,0.23033321882514599,0.02843585696115509
12 COSTA BRASE CT,95838,CA,SACRAMENTO,3,2,1219,Residential,2008-05-16T00:00:00Z,124000.0,38.655554,-121.464275,124000.0,124000.0,0.13863631474606533,-0.8127031104208977,0.2093782205427688,-0.11448620892264211
6813 SCOTER WAY,95842,CA,SACRAMENTO,4,2,1127,Residential,2008-05-16T00:00:00Z,,38.69043,-121.36103500000002,145874.95,156394.0,0.16340305398652008,-0.6509256243579826,0.19357609069048437,-0.2222635045071449
6548 GRAYLOCK LN,95660,CA,NORTH HIGHLANDS,3,2,1272,Residential,2008-05-16T00:00:00Z,124413.0,38.686061,-121.369949,124413.0,124413.0,0.1391039118517185,-0.809648744502622,0.21848162143593267,-0.05239711472722201
1630 GLIDDEN AVE,95822,CA,SACRAMENTO,4,2,1253,Residential,2008-05-16T00:00:00Z,125000.0,38.482717,-121.499683,125000.0,125000.0,0.13976851112779215,-0.8053075512967436,0.21521813809687393,-0.07465546925010846
7825 DALEWOODS WAY,95828,CA,SACRAMENTO,3,2,1120,Residential,2008-05-16T00:00:00Z,130000.0,38.477297,-121.411513,130000.0,130000.0,0.14542949303642616,-0.7683297556759731,0.19237375472346271,-0.2304639509103136
4073 TRESLER AVE,95660,CA,NORTH HIGHLANDS,2,2,1118,Residential,2008-05-16T00:00:00Z,131750.0,38.659016,-121.370457,131750.0,131750.0,0.14741083670444807,-0.7553875272087034,0.19203023016145654,-0.23280693559693322
4288 DYMIC WAY,95838,CA,SACRAMENTO,4,3,1890,Residential,2008-05-16T00:00:00Z,137721.0,38.646541,-121.441139,137721.0,137721.0,0.1541711812997388,-0.7112286436783791,0.32463071109584335,0.6715851534382424
1158 SAN IGNACIO WAY,95833,CA,SACRAMENTO,3,2,1260,Residential,2008-05-16T00:00:00Z,137760.0,38.623045,-121.486279,137760.0,137760.0,0.15421533695862616,-0.7109402168725372,0.21642047406389556,-0.06645502284693977
4904 J PKWY,95823,CA,SACRAMENTO,3,2,1400,Residential,2008-05-16T00:00:00Z,138000.0,38.487297,-121.44295,138000.0,138000.0,0.15448706409024057,-0.7091652826827402,0.2404671934043284,0.09755390521643406
2931 HOWE AVE,95821,CA,SACRAMENTO,3,1,1264,Residential,2008-05-16T00:00:00Z,140000.0,38.619012,-121.415329,140000.0,140000.0,0.15675145685369418,-0.6943741644344319,0.21710752318790794,-0.06176905347370052
5531 JANSEN DR,95824,CA,SACRAMENTO,3,1,1060,Residential,2008-05-16T00:00:00Z,145000.0,38.522015,-121.438713,145000.0,145000.0,0.1624124387623282,-0.6573963688136614,0.18206801786327723,-0.3007534915089024
7836 ORCHARD WOODS CIR,95828,CA,SACRAMENTO,2,2,1132,Residential,2008-05-16T00:00:00Z,145000.0,38.47955,-121.410867,145000.0,145000.0,0.1624124387623282,-0.6573963688136614,0.19443490209549982,-0.21640604279059586
4055 DEERBROOK DR,95823,CA,SACRAMENTO,3,2,1466,Residential,2008-05-16T00:00:00Z,150000.0,38.472117,-121.459589,150000.0,150000.0,0.16807342067096223,-0.6204185731928907,0.25180350395053247,0.17487239987488173
9937 BURLINE ST,95827,CA,SACRAMENTO,3,2,1092,Residential,2008-05-16T00:00:00Z,150000.0,38.559641,-121.32316000000002,150000.0,150000.0,0.16807342067096223,-0.6204185731928907,0.18756441085537615,-0.26326573652298835
6948 MIRADOR WAY,95828,CA,SACRAMENTO,4,2,1628,Residential,2008-05-16T00:00:00Z,151000.0,38.493484,-121.42035,151000.0,151000.0,0.16920561705268902,-0.6130230140687366,0.2796289934730333,0.36465415949107144
4909 RUGER CT,95842,CA,SACRAMENTO,3,2,960,Residential,2008-05-16T00:00:00Z,155000.0,38.68747000000001,-121.349234,155000.0,155000.0,0.17373440257959624,-0.5834407775721202,0.16489178976296806,-0.4179027258398837
7204 KERSTEN ST,95621,CA,CITRUS HEIGHTS,3,2,1075,Residential,2008-05-16T00:00:00Z,155800.0,38.695863,-121.300814,155800.0,155800.0,0.17464015968497767,-0.5775243302727969,0.1846444520783236,-0.2831811063592552
3150 ROSEMONT DR,95826,CA,SACRAMENTO,3,2,1428,Residential,2008-05-16T00:00:00Z,156142.0,38.554927,-121.35521,156142.0,156142.0,0.17502737084752826,-0.5749950490523362,0.24527653727241497,0.13035569082910883
8200 STEINBECK WAY,95828,CA,SACRAMENTO,4,2,1358,Residential,2008-05-16T00:00:00Z,158000.0,38.474854,-121.404726,158000.0,158000.0,0.17713099172477664,-0.5612541001996578,0.23325317760219855,0.04835122679742191
8198 STEVENSON AVE,95828,CA,SACRAMENTO,6,4,2475,Multi-Family,2008-05-16T00:00:00Z,159900.0,38.465271,-121.40426,159900.0,159900.0,0.17928216485005757,-0.547202537863765,0.425111645482652,1.356908174274483
6824 OLIVE TREE WAY,95610,CA,CITRUS HEIGHTS,3,2,1410,Residential,2008-05-16T00:00:00Z,,38.689239,-121.267737,237509.0,227000.0,0.26715079383949303,0.026759410202711602,0.24218481621435933,0.10926882864953219
3536 SUN MAIDEN WAY,95843,CA,ANTELOPE,3,2,1711,Residential,2008-05-16T00:00:00Z,161500.0,38.70968,-121.382328,161500.0,161500.0,0.18109367906082047,-0.5353696432651185,0.29388526279628996,0.46188802398578593
4517 OLYMPIAD WAY,95826,CA,SACRAMENTO,4,2,1483,Residential,2008-05-16T00:00:00Z,161600.0,38.536751,-121.359154,161600.0,161600.0,0.18120689869899315,-0.534630087352703,0.254723462727585,0.19478776971114856
925 COBDEN CT,95632,CA,GALT,3,2,1140,Residential,2008-05-16T00:00:00Z,162000.0,38.282047,-121.295812,162000.0,162000.0,0.18165977725168386,-0.5316718637030414,0.19580900034352455,-0.20703410404411735
8225 SCOTTSDALE DR,95828,CA,SACRAMENTO,4,2,1549,Residential,2008-05-16T00:00:00Z,165000.0,38.487864,-121.402476,165000.0,165000.0,0.18505636639686426,-0.509485186330579,0.2660597732737891,0.27210626436959623
8758 LEMAS RD,95828,CA,SACRAMENTO,3,2,1410,Residential,2008-05-16T00:00:00Z,165000.0,38.467487,-121.377055,165000.0,165000.0,0.18505636639686426,-0.509485186330579,0.24218481621435933,0.10926882864953219
6121 ALPINESPRING WAY,95758,CA,ELK GROVE,3,2,1240,Residential,2008-05-16T00:00:00Z,167293.0,38.434075,-121.432623,167293.0,167293.0,0.18765249270016382,-0.49252716925889367,0.21298522844383375,-0.08988486971313603
5937 YORK GLEN WAY,95842,CA,SACRAMENTO,5,2,1712,Residential,2008-05-16T00:00:00Z,168000.0,38.677003000000006,-121.354454,168000.0,168000.0,0.1884529555420447,-0.4872985089581167,0.29405702507729303,0.46305951632909575
6417 SUNNYFIELD WAY,95823,CA,SACRAMENTO,4,2,1580,Residential,2008-05-16T00:00:00Z,168000.0,38.449153,-121.428272,168000.0,168000.0,0.1884529555420447,-0.4872985089581167,0.2713844039848849,0.3084225270122004
4008 GREY LIVERY WAY,95843,CA,ANTELOPE,3,2,1669,Residential,2008-05-16T00:00:00Z,168750.0,38.71846,-121.37086200000002,168750.0,168750.0,0.18930210282833979,-0.4817518396150011,0.2866712469941601,0.4126853455667738
8920 ROSETTA CIR,95826,CA,SACRAMENTO,3,1,1029,Residential,2008-05-16T00:00:00Z,168750.0,38.544374,-121.370874,168750.0,168750.0,0.18930210282833979,-0.4817518396150011,0.17674338715218138,-0.3370697541515066
8300 LICHEN DR,95621,CA,CITRUS HEIGHTS,3,1,1103,Residential,2008-05-16T00:00:00Z,,38.71641,-121.306239,179974.0,183918.0,0.20200987501684142,-0.3987440840054953,0.18945379594641018,-0.2503793207465804
8884 AMBERJACK WAY,95828,CA,SACRAMENTO,3,2,2161,Residential,2008-05-16T00:00:00Z,,38.479343,-121.372553,181664.90243902442,165000.0,0.2039243086401579,-0.3862389150445139,0.3711782892476812,0.9890595784752019
4480 VALLEY HI DR,95823,CA,SACRAMENTO,3,2,1650,Residential,2008-05-16T00:00:00Z,173000.0,38.466781,-121.450955,173000.0,173000.0,0.1941139374506787,-0.45032071333734613,0.28340776365510134,0.39042699104388734
2250 FOREBAY RD,95726,CA,POLLOCK PINES,3,1,1320,Residential,2008-05-16T00:00:00Z,175000.0,38.77491,-120.597599,175000.0,175000.0,0.1963783302141323,-0.43552959508903794,0.22672621092408107,0.0038345177516490147
3529 FABERGE WAY,95826,CA,SACRAMENTO,3,2,1200,Residential,2008-05-16T00:00:00Z,176095.0,38.553275,-121.346218,176095.0,176095.0,0.19761808525212315,-0.42743145784808917,0.20611473720371007,-0.13674456344552854
1792 DAWNELLE WAY,95835,CA,SACRAMENTO,3,2,1170,Residential,2008-05-16T00:00:00Z,176250.0,38.68271,-121.501697,176250.0,176250.0,0.1977935756912908,-0.4262851461838453,0.20096186877361732,-0.17188933374482296
7800 TABARE CT,95621,CA,CITRUS HEIGHTS,3,2,1199,Residential,2008-05-16T00:00:00Z,178000.0,38.70799,-121.302979,178000.0,178000.0,0.1997749193593127,-0.41334291771657555,0.20594297492270697,-0.13791605578883837
8531 HERMITAGE WAY,95823,CA,SACRAMENTO,4,2,1695,Residential,2008-05-16T00:00:00Z,179000.0,38.448452,-121.428536,179000.0,179000.0,0.2009071157410395,-0.4059473585924215,0.29113706630024044,0.4431441464928289
2421 BERRYWOOD DR,95670,CA,RANCHO CORDOVA,3,2,1157,Residential,2008-05-16T00:00:00Z,180000.0,38.60868,-121.27849,180000.0,180000.0,0.20203931212276632,-0.39855179946826735,0.19872895912057711,-0.18711873420785052
1005 MORENO WAY,95838,CA,SACRAMENTO,3,2,1410,Residential,2008-05-16T00:00:00Z,180000.0,38.646206,-121.442767,180000.0,180000.0,0.20203931212276632,-0.39855179946826735,0.24218481621435933,0.10926882864953219
1675 VERNON ST Unit 24,95678,CA,ROSEVILLE,3,2,1174,Residential,2008-05-16T00:00:00Z,180000.0,38.734136,-121.29963899999998,180000.0,180000.0,0.20203931212276632,-0.39855179946826735,0.20164891789762968,-0.1672033643715837
24 WINDCHIME CT,95823,CA,SACRAMENTO,3,2,1593,Residential,2008-05-16T00:00:00Z,181000.0,38.44617,-121.427824,181000.0,181000.0,0.20317150850449311,-0.3911562403441132,0.27361731363792513,0.323651927475228
540 HARLING CT,95673,CA,RIO LINDA,3,2,1093,Residential,2008-05-16T00:00:00Z,182000.0,38.68279,-121.453509,182000.0,182000.0,0.20430370488621993,-0.3837606812199591,0.18773617313637925,-0.2620942441796786
1207 CRESCENDO DR,95678,CA,ROSEVILLE,3,2,1770,Residential,2008-05-16T00:00:00Z,182587.0,38.72446,-121.292829,182587.0,182587.0,0.20496830416229356,-0.37941948801408065,0.3040192373754724,0.5310060722410649
7577 EDDYLEE WAY,95822,CA,SACRAMENTO,4,2,1436,Residential,2008-05-16T00:00:00Z,185074.0,38.48291,-121.491509,185074.0,185074.0,0.2077840765636481,-0.3610267324723094,0.2466506355204397,0.13972762957558732
8369 FOPPIANO WAY,95829,CA,SACRAMENTO,3,2,1124,Residential,2008-05-16T00:00:00Z,185833.0,38.453839,-121.357919,185833.0,185833.0,0.20864341361737876,-0.3554135030970764,0.1930608038474751,-0.22577798153707435
8817 SAWTELLE WAY,95826,CA,SACRAMENTO,4,2,1139,Residential,2008-05-16T00:00:00Z,186785.0,38.565322,-121.374251,186785.0,186785.0,0.20972126457278267,-0.34837293081088166,0.19563723806252148,-0.20820559638742717
1910 BONAVISTA WAY,95832,CA,SACRAMENTO,3,2,1638,Residential,2008-05-16T00:00:00Z,187000.0,38.476048,-121.494961,187000.0,187000.0,0.20996468679485394,-0.3467828855991886,0.28134661628306423,0.3763690829241696
8 TIDE CT,95833,CA,SACRAMENTO,3,2,1328,Residential,2008-05-16T00:00:00Z,188335.0,38.609864,-121.492304,188335.0,188335.0,0.21147616896445923,-0.3369098141684428,0.2281003091721058,0.013206456498127518
8952 ROCKY CREEK CT,95758,CA,ELK GROVE,3,2,1273,Residential,2008-05-16T00:00:00Z,190000.0,38.431239,-121.44001000000002,190000.0,190000.0,0.21336127594003435,-0.3245962082267262,0.21865338371693577,-0.0512256223839122
435 EXCHANGE ST,95838,CA,SACRAMENTO,3,1,1082,Residential,2008-05-16T00:00:00Z,190000.0,38.65943400000001,-121.455236,190000.0,190000.0,0.21336127594003435,-0.3245962082267262,0.18584678804534524,-0.2749806599560865
10105 MONTE VALLO CT,95827,CA,SACRAMENTO,4,2,1578,Residential,2008-05-16T00:00:00Z,190000.0,38.573917,-121.316916,190000.0,190000.0,0.21336127594003435,-0.3245962082267262,0.27104087942287874,0.30607954232558077
3930 ANNABELLE AVE,95661,CA,ROSEVILLE,2,1,796,Residential,2008-05-16T00:00:00Z,190000.0,38.727609,-121.226494,190000.0,190000.0,0.21336127594003435,-0.3245962082267262,0.136722775678461,-0.6100274701426931
4854 TANGERINE AVE,95823,CA,SACRAMENTO,3,2,1386,Residential,2008-05-16T00:00:00Z,191250.0,38.478239,-121.446326,191250.0,191250.0,0.21477652141719286,-0.3153517593215336,0.23806252147028512,0.08115301241009668
2909 SHAWN WAY,95670,CA,RANCHO CORDOVA,3,2,1452,Residential,2008-05-16T00:00:00Z,193000.0,38.589925,-121.299059,193000.0,193000.0,0.21675786508521477,-0.30240953085426386,0.24939883201648919,0.15847150706854435
4290 BLACKFORD WAY,95823,CA,SACRAMENTO,3,2,1513,Residential,2008-05-16T00:00:00Z,193500.0,38.470494,-121.454162,193500.0,193500.0,0.21732396327607817,-0.2987117512921868,0.2598763311576778,0.22993254001044294
5890 TT TRAK,95631,CA,FORESTHILL,0,0,0,Residential,2008-05-16T00:00:00Z,,39.020808,-120.821518,,,,,0.0,-1.5425353754173043
7015 WOODSIDE DR,95842,CA,SACRAMENTO,4,2,1578,Residential,2008-05-16T00:00:00Z,195000.0,38.693071,-121.332365,195000.0,195000.0,0.21902225784866836,-0.2876184126059556,0.27104087942287874,0.30607954232558077
6019 CHESHIRE WAY,95610,CA,CITRUS HEIGHTS,4,3,1736,Residential,2008-05-16T00:00:00Z,195000.0,38.676437,-121.279165,195000.0,195000.0,0.21902225784866836,-0.2876184126059556,0.29817931982136725,0.49117533256853124
3330 VILLAGE CT,95682,CA,CAMERON PARK,2,2,0,Residential,2008-05-16T00:00:00Z,195000.0,38.690504,-120.996245,195000.0,195000.0,0.21902225784866836,-0.2876184126059556,0.0,-1.5425353754173043
2561 VERNA WAY,95821,CA,SACRAMENTO,3,1,1473,Residential,2008-05-16T00:00:00Z,,38.611055,-121.369964,167666.66666666663,140000.0,0.1880755567481357,-0.48976369533283504,0.2530058399175541,0.18307284627805043
3522 22ND AVE,95820,CA,SACRAMENTO,3,1,1150,Residential,2008-05-16T00:00:00Z,198000.0,38.532725,-121.469078,198000.0,198000.0,0.22241884699384878,-0.2654317352334933,0.1975266231535555,-0.19531918061101922
2880 CANDIDO DR,95833,CA,SACRAMENTO,3,2,1127,Residential,2008-05-16T00:00:00Z,199900.0,38.618019,-121.510215,199900.0,199900.0,0.22457002011912972,-0.25138017289760045,0.19357609069048437,-0.2222635045071449
6908 PIN OAK CT,95628,CA,FAIR OAKS,3,1,1144,Residential,2008-05-16T00:00:00Z,200000.0,38.66424,-121.303675,200000.0,200000.0,0.2246832397573024,-0.2506406169851851,0.19649604946753693,-0.2023481346708781
5733 ANGELINA AVE,95608,CA,CARMICHAEL,3,1,972,Residential,2008-05-16T00:00:00Z,201000.0,38.62263400000001,-121.330846,201000.0,201000.0,0.22581543613902919,-0.24324505786103096,0.16695293713500514,-0.40384481772016595
7849 BONNY DOWNS WAY,95758,CA,ELK GROVE,4,2,2306,Residential,2008-05-16T00:00:00Z,204918.0,38.42139,-121.41133899999998,204918.0,204918.0,0.2302513815626348,-0.21426925721259513,0.3960838199931295,1.1589259682551247
8716 LONGSPUR WAY,95843,CA,ANTELOPE,3,2,1479,Residential,2008-05-16T00:00:00Z,205000.0,38.724083,-121.3584,205000.0,205000.0,0.2303442216659364,-0.2136628213644145,0.25403641360357265,0.1901018003379093
6320 EL DORADO ST,95623,CA,EL DORADO,2,1,1040,Residential,2008-05-16T00:00:00Z,205000.0,38.678758,-120.844118,205000.0,205000.0,0.2303442216659364,-0.2136628213644145,0.1786327722432154,-0.32418333837509866
2328 DOROTHY JUNE WAY,95838,CA,SACRAMENTO,3,2,1430,Residential,2008-05-16T00:00:00Z,205878.0,38.641727,-121.412703,205878.0,205878.0,0.23133829008909254,-0.20716952045340717,0.24562006183442117,0.13269867551572845
1986 DANVERS WAY,95832,CA,SACRAMENTO,4,2,1800,Residential,2008-05-16T00:00:00Z,207000.0,38.47723,-121.492568,207000.0,207000.0,0.23260861442939001,-0.19887170311610627,0.3091721058055651,0.5661508425403593
7901 GAZELLE TRAIL WAY,95843,CA,ANTELOPE,4,2,1953,Residential,2008-05-16T00:00:00Z,207744.0,38.71174,-121.342675,207744.0,207744.0,0.23345096853739475,-0.1933694071277356,0.3354517347990381,0.7453891710667607
6080 BRIDGECROSS DR,95835,CA,SACRAMENTO,3,2,1120,Residential,2008-05-16T00:00:00Z,209000.0,38.681952,-121.50500900000002,209000.0,209000.0,0.23487300719284362,-0.18408058486779805,0.19237375472346271,-0.2304639509103136
20 GROTH CIR,95834,CA,SACRAMENTO,3,2,1232,Residential,2008-05-16T00:00:00Z,,38.640807,-121.533522,250256.09523809524,232500.0,0.28158300894559146,0.12103130669726829,0.211611130195809,-0.09925680845961454
1900 DANBROOK DR,95835,CA,SACRAMENTO,1,1,984,Condo,2008-05-16T00:00:00Z,210944.0,38.668433,-121.503471,210944.0,210944.0,0.2370739969589205,-0.16970361793044245,0.16901408450704225,-0.3897869096004482
140 VENTO CT,95678,CA,ROSEVILLE,3,2,0,Condo,2008-05-16T00:00:00Z,212500.0,38.793533,-121.289685,212500.0,212500.0,0.23883569452888742,-0.15819612793325863,0.0,-1.5425353754173043
8442 KEUSMAN ST,95758,CA,ELK GROVE,4,2,2329,Residential,2008-05-16T00:00:00Z,213750.0,38.449651,-121.414704,213750.0,213750.0,0.24025094000604594,-0.148951679028066,0.4000343524562006,1.1858702921512505
9552 SUNLIGHT LN,95758,CA,ELK GROVE,3,2,1351,Residential,2008-05-16T00:00:00Z,215000.0,38.410561,-121.404327,215000.0,215000.0,0.24166618548320443,-0.13970723012287337,0.23205084163517692,0.04015078039425322
2733 YUMA CT,95682,CA,CAMERON PARK,2,2,0,Residential,2008-05-16T00:00:00Z,215000.0,38.691215,-120.994949,215000.0,215000.0,0.24166618548320443,-0.13970723012287337,0.0,-1.5425353754173043
1407 TIFFANY CIR,95661,CA,ROSEVILLE,4,1,1376,Residential,2008-05-16T00:00:00Z,215000.0,38.736392,-121.2664,215000.0,215000.0,0.24166618548320443,-0.13970723012287337,0.2363448986602542,0.06943808897699855
636 CRESTVIEW DR,95619,CA,DIAMOND SPRINGS,3,2,1300,Residential,2008-05-16T00:00:00Z,216033.0,38.688255,-120.810235,216033.0,216033.0,0.2428357443455282,-0.13206761754762214,0.22329096530401923,-0.01959532911454725
1528 HESKET WAY,95825,CA,SACRAMENTO,4,2,1566,Residential,2008-05-16T00:00:00Z,220000.0,38.593598,-121.40363700000002,220000.0,220000.0,0.24732716739183844,-0.10272943450210278,0.26897973205084164,0.292021634205863
2327 32ND ST,95817,CA,SACRAMENTO,2,1,1115,Residential,2008-05-16T00:00:00Z,220000.0,38.557433,-121.47034,220000.0,220000.0,0.24732716739183844,-0.10272943450210278,0.19151494331844726,-0.23632141262686268
1833 2ND AVE,95818,CA,SACRAMENTO,2,1,1032,Residential,2008-05-16T00:00:00Z,220000.0,38.556818,-121.490669,220000.0,220000.0,0.24732716739183844,-0.10272943450210278,0.17725867399519066,-0.3335552771215772
7252 CARRIAGE DR,95621,CA,CITRUS HEIGHTS,4,2,1419,Residential,2008-05-16T00:00:00Z,220000.0,38.698058,-121.294893,220000.0,220000.0,0.24732716739183844,-0.10272943450210278,0.24373067674338716,0.11981225973932051
9815 PASO FINO WAY,95757,CA,ELK GROVE,3,2,1261,Residential,2008-05-16T00:00:00Z,220000.0,38.404888,-121.443998,220000.0,220000.0,0.24732716739183844,-0.10272943450210278,0.21659223634489866,-0.06528353050362996
5532 ENGLE RD,95608,CA,CARMICHAEL,2,2,1637,Residential,2008-05-16T00:00:00Z,220702.0,38.63173,-121.335286,220702.0,220702.0,0.24812196925181065,-0.0975377519969466,0.28117485400206116,0.3751975905808598
1139 CLINTON RD,95825,CA,SACRAMENTO,4,2,1776,Multi-Family,2008-05-16T00:00:00Z,221250.0,38.585291,-121.406824,221250.0,221250.0,0.24874241286899695,-0.09348498559691014,0.30504981106149087,0.5380350263009238
9176 SAGE GLEN WAY,95758,CA,ELK GROVE,3,2,1338,Residential,2008-05-16T00:00:00Z,222000.0,38.423913,-121.439115,222000.0,222000.0,0.24959156015529205,-0.08793831625379456,0.22981793198213674,0.02492137993122565
9967 HATHERTON WAY,95757,CA,ELK GROVE,0,0,0,Residential,2008-05-16T00:00:00Z,222500.0,38.3052,-121.4033,222500.0,222500.0,0.25015765834615544,-0.0842405366917175,0.0,-1.5425353754173043
9264 BOULDER RIVER WAY,95624,CA,ELK GROVE,5,2,2254,Residential,2008-05-16T00:00:00Z,222750.0,38.421713,-121.345191,222750.0,222750.0,0.25044070744158714,-0.08239164691067898,0.38715218138096874,1.0980083664030145
320 GROTH CIR,95834,CA,SACRAMENTO,3,2,1441,Residential,2008-05-16T00:00:00Z,225000.0,38.638882,-121.531883,225000.0,225000.0,0.2529881493004725,-0.06575163888133222,0.24750944692545518,0.1455850912921364
137 GUNNISON AVE,95838,CA,SACRAMENTO,4,2,1991,Residential,2008-05-16T00:00:00Z,225000.0,38.650729,-121.466483,225000.0,225000.0,0.2529881493004725,-0.06575163888133222,0.34197870147715564,0.7899058801125336
8209 RIVALLO WAY,95829,CA,SACRAMENTO,4,3,2126,Residential,2008-05-16T00:00:00Z,228750.0,38.459524,-121.3501,228750.0,228750.0,0.257233885731948,-0.03801829216575429,0.365166609412573,0.9480573464593584
8637 PERIWINKLE CIR,95624,CA,ELK GROVE,3,2,1094,Residential,2008-05-16T00:00:00Z,229000.0,38.443184,-121.364388,229000.0,229000.0,0.2575169348273797,-0.036169402384715756,0.18790793541738235,-0.26092275183636876
3425 MEADOW WAY,95677,CA,ROCKLIN,3,2,1462,Residential,2008-05-16T00:00:00Z,,38.798028,-121.235364,470750.0,488750.0,0.5312254101098344,1.7517070158795414,0.2511164548265201,0.17018643050164248
107 JARVIS CIR,95834,CA,SACRAMENTO,5,3,2258,Residential,2008-05-16T00:00:00Z,232500.0,38.639891,-121.537603,232500.0,232500.0,0.26147962216342346,-0.010284945450176356,0.3878392305049811,1.1026943357762538
2319 THORES ST,95670,CA,RANCHO CORDOVA,3,2,1074,Residential,2008-05-16T00:00:00Z,233000.0,38.59675,-121.312716,233000.0,233000.0,0.2620457203542869,-0.0065871658880993,0.1844726897973205,-0.284352598702565
8935 MOUNTAIN HOME CT,95624,CA,ELK GROVE,4,2,2111,Residential,2008-05-16T00:00:00Z,233500.0,38.38751,-121.370276,233500.0,233500.0,0.2626118185451503,-0.002889386326022243,0.3625901751975266,0.9304849613097111
2566 SERENATA WAY,95835,CA,SACRAMENTO,3,2,1686,Residential,2008-05-16T00:00:00Z,239000.0,38.671556,-121.520916,239000.0,239000.0,0.2688388986446477,0.03778618885682539,0.28959120577121267,0.4326007154030406
4085 COUNTRY DR,95843,CA,ANTELOPE,4,3,1915,Residential,2008-05-16T00:00:00Z,240000.0,38.706209,-121.369509,240000.0,240000.0,0.2699710950263745,0.0451817479809795,0.32892476812092064,0.7008724620209879
